NodeId,ToNodeId
9806230,9704173
9806230,9705035
9806230,9706221
9806230,9708046
9806230,9801073
9806230,9803025
9806233,9211021
9806233,9309023
9806233,9406216
9806233,9501066
9806233,9703150
9806233,9705035
9806233,9706221
9806233,9801073
9806233,9806230
0001177,9409089
0001177,9702101
0001177,9702187
0001177,9709066
0001177,9802109
0001177,9802150
0001177,9804058
0001177,9805114
0001177,9806039
0001177,9806087
0001177,9808177
0001177,9809035
0001177,9811056
0001177,9812202
0001177,9902121
0001177,9903190
0001177,9903238
0001177,9905111
0001177,9905211
0001177,9906022
0001177,9906040
0001177,9906064
0001177,9906127
0001177,9906182
0001177,9910023
0001177,9910245
0001177,9912001
0001177,9912012
0001177,9912018
9812202,9411214
9812202,9808177
9812202,9809035
9905211,9409089
9905211,9610043
9905211,9711200
9905211,9802109
9905211,9802150
9905211,9803131
9905211,9806039
9905211,9807080
9905211,9807164
9905211,9807173
9905211,9808014
9905211,9808177
9905211,9809035
9905211,9810201
9905211,9811056
9905211,9812202
9905211,9902088
9905211,9904120
9910245,9711200
9910245,9802109
9910245,9802150
9910245,9804085
9910245,9903224
0001178,9412147
0001178,9711161
0001178,9712117
0001178,9803051
0001178,9803053
0001178,9803068
0001178,9803077
0001178,9803109
0001178,9806042
0001178,9810226
0001178,9905111
0001178,9907047
0001178,9909179
0001178,9910110
0001178,9911135
0001178,9912007
0001178,9912168
9810226,9307049
9810226,9508143
9810226,9510135
9810226,9602135
9810226,9702076
9810226,9703031
9810226,9703040
9810226,9704005
9810226,9708005
9810226,9709002
9810226,9710014
9810226,9711138
9810226,9711200
9810226,9712211
9810226,9712239
9810226,9802047
9810226,9802109
9810226,9802150
9810226,9803061
9810226,9803131
9810226,9803138
9810226,9804160
9810226,9806042
9810226,9807090
9810226,9807150
9810226,9808100
0001179,1098
0001179,9510135
0001179,9702076
0001179,9704195
0001179,9708147
0001179,9711097
0001179,9711200
0001179,9805140
0001179,9901002
0001179,9902023
0001179,9903054
0001179,9905111
0001179,9905175
0001179,9912073
0001180,1053
0001180,9405026
0001180,9410132
0001180,9410219
0001180,9503205
0001180,9611041
0001180,9705208
0001180,9709143
0001180,9711200
0001180,9803038
0001180,9805173
0001180,9806024
0001180,9907087
0001180,9908189
9410219,9309016
9410219,9310073
9410219,9406029
0001182,9903077
0001182,9903107
0001182,9903187
0001182,9908056
0001182,9908142
0001182,9911098
0001182,9912072
0001183,9212099
0001183,9302120
0001183,9304048
0001183,9406028
0001183,9506059
0001183,9510017
0001183,9510209
0001183,9810155
0001183,9811035
0001183,9811141
0001183,9812089
0001183,9902074
0001183,9903045
0001183,9903225
0001183,9905012
0001183,9905210
0001183,9906220
0001183,9907209
0001183,9908047
0001183,9910174
9906220,9603167
9906220,9701137
9906220,9702076
9906220,9703040
9906220,9708005
9906220,9711002
9906220,9711200
9906220,9802109
9906220,9802150
9906220,9802183
9906220,9803015
9906220,9803076
9906220,9803249
9906220,9805131
9906220,9806180
9906220,9807080
9906220,9807164
9906220,9809057
9906220,9810201
9906220,9811035
9906220,9811156
9906220,9811208
9906220,9812089
9906220,9812117
9906220,9901085
9906220,9901101
9906220,9901106
9906220,9902074
9906220,9902095
9906220,9902110
9906220,9902196
9906220,9903128
9906220,9903186
9906220,9903226
9906220,9905104
9906220,9906055
9906220,9906057
9906220,9906081
9906220,9906101
0001184,9311055
0001184,9407087
0001184,9408099
0001184,9411048
0001184,9411057
0001184,9503163
0001184,9505062
0001184,9506147
0001184,9510222
0001184,9604004
0001184,9605066
0001184,9606191
0001184,9706109
0001184,9707244
0001184,9801082
0001184,9802185
0001184,9805172
0001184,9807069
0001184,9807218
0001184,9812090
0001184,9901006
0001184,9906198
0001184,9906243
9510222,9402032
9510222,9402044
9510222,9408099
9510222,9408155
9510222,9411149
9510222,9503086
9510222,9503179
9510222,9504080
9510222,9504113
9510222,9505004
9510222,9505051
9510222,9505062
9510222,9505067
9510222,9505075
9510222,9505088
9510222,9505100
9510222,9506077
9510222,9506084
9510222,9509066
9510222,9509130
9707244,9311055
9707244,9407087
9707244,9408099
9707244,9411048
9707244,9411057
9707244,9501068
9707244,9503124
9707244,9503163
9707244,9505075
9707244,9505100
9707244,9510017
9707244,9512059
9707244,9512062
9707244,9604034
9707244,9608039
9707244,9611090
9707244,9611230
9707244,9612052
9707244,9612128
9707244,9701015
9707244,9702014
9707244,9702154
9707244,9702180
9707244,9703051
9707244,9703110
9707244,9703166
9707244,9703210
9707244,9704043
9707244,9704044
9707244,9704061
9707244,9704104
9707244,9704170
9707244,9704198
9707244,9705004
9707244,9705022
9707244,9705031
9707244,9705106
9707244,9705199
9707244,9705232
9707244,9706047
9707244,9706050
9707244,9706082
9707244,9706087
9707244,9706089
9707244,9706109
9707244,9706110
9707244,9706127
9707244,9706141
9707244,9706155
9707244,9707027
9707244,9707197
9807218,9407087
9807218,9512173
9807218,9605178
9807218,9701069
9906243,9311055
9906243,9404140
9906243,9406208
9906243,9407087
9906243,9408099
9906243,9503115
9906243,9505062
9906243,9505070
9906243,9511154
9906243,9603042
9906243,9606136
9906243,9608039
9906243,9703110
9906243,9705181
9906243,9706145
9906243,9707244
9906243,9807218
0001185,9201032
0001185,9202011
0001185,9202020
0001185,9202028
0001185,9205024
0001185,9206052
0001185,9207040
0001185,9208011
0001185,9211115
0001185,9304050
0001185,9304051
0001185,9306028
0001185,9307166
0001185,9405197
0001185,9407117
0001185,9409108
0001185,9411085
0001185,9412154
0001185,9512104
0001185,9601123
0001185,9604098
0001185,9605104
0001185,9608091
0001185,9709034
0001185,9712222
0001185,9909031
0001185,9910102
0001186,9402044
0001186,9411149
0001186,9503163
0001186,9711200
0001186,9802183
0001186,9803015
0001186,9803076
0001186,9803214
0001186,9803249
0001186,9805218
0001186,9906081
0001186,9909155
9803214,9205068
9803214,9207094
9803214,9510169
9803214,9601038
9803214,9602022
9803214,9602135
9803214,9604129
9803214,9604178
9803214,9605049
9803214,9606169
9803214,9702076
9803214,9703031
9803214,9703040
9803214,9704059
9803214,9705030
9803214,9705044
9803214,9705163
9803214,9706051
9803214,9708005
9803214,9708040
9803214,9708117
9803214,9710014
9803214,9711002
9803214,9711138
9803214,9711200
9803214,9712193
9803214,9712239
9803214,9802042
9803214,9802047
9803214,9802103
9803214,9802109
9803214,9802116
9803214,9802150
9803214,9802162
9803214,9802183
9803214,9802195
9803214,9802198
9803214,9802203
9803214,9803001
9803214,9803002
9803214,9803013
9803214,9803015
9803214,9803019
9803214,9803023
9803214,9803039
9803214,9803051
9803214,9803053
9803214,9803060
9803214,9803061
9803214,9803068
9803214,9803076
9803214,9803077
9803214,9803082
9803214,9803085
9803214,9803086
9803214,9803109
9803214,9803111
9803214,9803131
9803214,9803135
9803214,9803137
9803214,9803138
9803214,9803141
9803214,9803167
9803214,9803171
9803214,9803174
9803214,9803193
9803214,9803196
9803249,9802162
9803249,9802183
9803249,9803015
9803249,9803076
9803249,9803214
9805218,9402044
9805218,9408155
9805218,9411149
9805218,9503163
9805218,9509066
9805218,9603167
9805218,9609183
9805218,9704044
9805218,9704067
9805218,9704114
9805218,9706074
9805218,9706109
9805218,9707133
9805218,9708122
9805218,9708134
9805218,9709137
9805218,9711200
9805218,9712193
9805218,9802183
9805218,9803076
9805218,9803214
9805218,9803249
0001187,9812245
0001187,9906026
0001187,9908123
9812245,9702204
9812245,9704176
9812245,9810089
0001188,1137
0001188,9212088
0001188,9303012
0001188,9401059
0001188,9502096
0001188,9609174
0001188,9711023
0001188,9711057
0001188,9711110
0001188,9712006
0001188,9801042
0001188,9802174
0001188,9806110
0001188,9811212
0001188,9902117
0001188,9904199
0001189,9511030
0001189,9607145
0001189,9608024
0001189,9610236
0001189,9612126
0001189,9704098
0001189,9705046
0001189,9708119
0001189,9712133
0001189,9803117
0001189,9803265
0001189,9804199
0001189,9805080
0001189,9903050
0001189,9904182
0001189,9908096
9610236,9510017
9610236,9603081
9610236,9603127
9610236,9607145
9610236,9608024
9610236,9608117
9610236,9610043
0001190,1083
0001190,9410152
0001190,9410167
0001190,9610237
0001190,9701093
0001190,9704145
0001190,9705160
0001190,9706175
0001190,9707018
0001190,9707134
0001190,9707241
0001190,9709002
0001190,9711200
0001190,9712129
0001190,9802090
0001190,9802109
0001190,9802150
0001190,9802162
0001190,9803145
0001190,9808061
0001190,9903113
0001190,9905050
0001190,9909087
0001190,9910055
0001190,9910056
9707241,9309140
9707241,9503124
9707241,9507115
9707241,9508143
9707241,9512081
9707241,9608117
9707241,9609217
9707241,9701093
9707241,9704145
9707241,9706175
9707241,9707018
9707241,9707134
9707241,9707222
0001191,9706214
0001191,9812099
0001192,1002
0001192,1033
0001192,1082
0001192,9711200
0001192,9802109
0001192,9802150
0001192,9812017
0001192,9901119
0001192,9903190
0001192,9905200
0001192,9905210
0001192,9906064
0001192,9906182
0001192,9907080
0001192,9907209
0001192,9908104
0001192,9909048
0001192,9909053
0001192,9909058
0001192,9909076
0001192,9909127
0001192,9909134
0001192,9909172
0001192,9909205
0001192,9910021
0001192,9910081
0001192,9910090
0001192,9910219
0001192,9911055
0001192,9911164
0001192,9911218
0001192,9911237
0001192,9912018
0001192,9912028
0001192,9912032
0001192,9912186
0001192,9912187
0001192,9912230
0001193,1056
0001193,9711200
0001193,9802109
0001193,9802150
0001193,9806217
0001193,9807226
0001193,9810104
0001193,9810126
0001193,9903085
0001193,9903190
0001193,9906052
0001193,9906194
0001193,9909047
0001193,9909070
0001193,9909085
0001193,9909134
0001193,9909152
0001193,9910256
0001193,9912012
0001193,9912018
0001193,9912155
9910256,9307045
9910256,9312118
9910256,9409101
9910256,9510017
9910256,9610043
9910256,9611050
9910256,9704080
9910256,9709220
9910256,9710009
9910256,9711200
9910256,9802042
9910256,9802109
9910256,9802150
9910256,9803001
9910256,9803002
9910256,9805114
9910256,9806217
9910256,9807226
9910256,9809022
9910256,9809188
9910256,9810104
9910256,9903085
9910256,9903190
9910256,9904191
9910256,9905111
9910256,9906052
9910256,9908113
9910256,9908203
9910256,9909152
9910256,9909222
9910256,9910058
0001194,9205027
0001194,9305068
0001194,9401133
0001194,9406217
0001194,9512006
0001194,9512180
0001194,9608177
0001194,9707061
0001194,9708074
0001194,9710129
0001194,9710236
0001194,9803116
0001194,9809065
0001194,9811232
0001194,9812034
0001194,9908044
0001194,9910160
9710236,9406217
9710236,9407087
9710236,9507135
9710236,9512006
9710236,9512180
9710236,9608177
0001195,9703010
0001195,9803207
9803207,9703010
0001196,9406083
0001196,9408002
0001196,9909169
0001196,9911032
0001197,9803235
0001197,9809124
0001197,9903026
0001197,9905210
0001197,9906064
0001197,9906182
0001197,9907209
0001197,9908076
0001197,9908116
0001197,9909134
0001197,9910132
0001197,9911164
0001197,9912012
0001197,9912018
0001197,9912156
0001198,1173
0001198,9311183
0001198,9407031
0001198,9506014
0001198,9506135
0001198,9509080
0001198,9509105
0001198,9510017
0001198,9510169
0001198,9601078
0001198,9602070
0001198,9605042
0001198,9607229
0001198,9610192
0001198,9701061
0001198,9708141
0001198,9712186
0001198,9712257
0001198,9811211
0001198,9901099
0001198,9902132
0001198,9908025
0001198,9908036
0001198,9909114
0001198,9910148
0001198,9911229
0001198,9912239
0001199,9708166
0001199,9801165
0001199,9803231
0001199,9806194
0001199,9809065
0001199,9811245
0001199,9812193
0001199,9901122
0001199,9909030
0001199,9909163
0001199,9909164
9803231,9204099
9803231,9209116
9803231,9302126
9803231,9305083
9803231,9305143
9803231,9306052
9803231,9307049
9803231,9309039
9803231,9310194
9803231,9403186
9803231,9410073
9803231,9410104
9803231,9410167
9803231,9503124
9803231,9506057
9803231,9510135
9803231,9510209
9803231,9511203
9803231,9603087
9803231,9604168
9803231,9604179
9803231,9607164
9803231,9609212
9803231,9610043
9803231,9610155
9803231,9701042
9803231,9702163
9803231,9702202
9803231,9704005
9803231,9704120
9803231,9704189
9803231,9705011
9803231,9706192
9803231,9710214
9803231,9711138
9803231,9711161
9803231,9711181
9803231,9711200
9803231,9712073
9803231,9712239
9803231,9801038
9803231,9801049
9803231,9801076
9803231,9801165
9803231,9801206
9803231,9802042
9803231,9802047
9803231,9802109
9803231,9802116
9803231,9802126
9803231,9802150
9803231,9802183
9803231,9802195
9803231,9802203
9803231,9803001
9803231,9803002
9803231,9803013
9803231,9803015
9803231,9803028
9803231,9803039
9803231,9803051
9803231,9803053
9803231,9803060
9803231,9803061
9803231,9803068
9803231,9803076
9803231,9803077
9803231,9803085
9803231,9803090
9803231,9803103
9803231,9803109
9803231,9803111
9803231,9803119
9803231,9803124
9803231,9803131
9803231,9803135
9803231,9803137
9803231,9803138
9803231,9803167
9803231,9803171
9803231,9803174
9803231,9803193
9803231,9803220
9811245,9801165
9811245,9803231
9811245,9806194
9811245,9809065
0001200,1055
0001200,9406032
0001200,9409188
0001200,9503208
0001200,9601038
0001200,9603167
0001200,9606165
0001200,9608024
0001200,9610140
0001200,9612126
0001200,9704151
0001200,9707012
0001200,9707019
0001200,9710230
0001200,9711124
0001200,9711131
0001200,9712230
0001200,9802183
0001200,9803015
0001200,9803194
0001200,9805019
0001200,9805112
0001200,9805170
0001200,9806052
0001200,9806155
0001200,9807235
0001200,9808141
0001200,9811048
0001200,9812226
0001200,9901042
0001200,9903031
0001200,9903123
0001200,9906242
0001200,9907189
0001200,9908166
0001200,9909089
0001200,9909107
0001200,9909108
0001200,9909120
0001200,9910170
9812226,9511030
9812226,9512077
9812226,9512219
9812226,9603167
9812226,9605033
9812226,9609161
9812226,9610140
9812226,9611050
9812226,9702038
9812226,9704151
9812226,9705030
9812226,9705044
9812226,9707012
9812226,9708117
9812226,9710206
9812226,9710230
9812226,9711200
9812226,9802067
9812226,9802109
9812226,9802150
9812226,9802183
9812226,9803015
9812226,9803194
9812226,9805019
9812226,9805139
9812226,9806012
9812226,9806052
9812226,9806177
9812226,9807080
9812226,9808073
9812226,9808141
9812226,9809111
9812226,9810188
9812226,9810201
9812226,9810244
9812226,9811004
9812226,9811048
9812226,9811139
9812226,9812025
9812226,9812031
9812226,9812097
9812226,9812135
0001201,1084
0001201,9206084
0001201,9503099
0001201,9511194
0001201,9512077
0001201,9605088
0001201,9606139
0001201,9701125
0001201,9703217
0001201,9704006
0001201,9705038
0001201,9705120
0001201,9707051
0001201,9712185
0001201,9805170
0001201,9810188
0001201,9812135
0001201,9904095
0001201,9908105
0001201,9909154
0001201,9909187
0001201,9910052
0001201,9910053
0001201,9912249
9703217,9510017
9703217,9510135
9703217,9510161
9703217,9511030
9703217,9511043
9703217,9511088
9703217,9511173
9703217,9511194
9703217,9512077
9703217,9512078
9703217,9601029
9703217,9601152
9703217,9602043
9703217,9604042
9703217,9604156
9703217,9606139
9703217,9608096
9703217,9608127
9703217,9610043
9703217,9610250
9703217,9611042
9703217,9611050
9703217,9611165
9703217,9611202
9703217,9612157
9703217,9701125
9703217,9702099
9703217,9702108
9703217,9702202
9703217,9702205
9703217,9703030
9703217,9703039
9703217,9703041
9703217,9703179
9703217,9703204
0001202,9605107
0001202,9611150
0001202,9808042
0001202,9810022
0001202,9810087
0001202,9901099
0001202,9903249
0001202,9909126
0001202,9912092
0001202,9912093
0001202,9912290
9912290,9604128
9912290,9607174
9912290,9609128
9912290,9612012
9912290,9808042
9912290,9810022
9912290,9810087
9912290,9901099
9912290,9903249
9912290,9904044
9912290,9909126
9912290,9912092
0001203,1032
0001203,9707040
0001203,9908142
0001203,9909081
0001203,9909176
0001204,9210015
0001204,9603093
0001204,9711200
0001204,9802109
0001204,9802150
0001204,9803001
0001204,9803002
0001204,9805028
0001204,9806235
0001204,9808020
0001204,9808038
0001204,9808088
0001204,9809145
0001204,9809164
0001204,9809188
0001204,9812062
0001204,9903042
0001204,9904147
0001204,9904191
0001204,9906056
0001204,9911123
9806235,9711200
9806235,9802150
9806235,9803001
9806235,9803002
9806235,9803131
9806235,9803135
9806235,9803137
9806235,9803252
9806235,9803263
9806235,9804175
9806235,9805129
9806235,9805156
9806235,9806021
9806235,9806125
9806235,9806171
0001205,9507121
0001205,9604089
0001205,9604103
0001205,9605033
0001205,9610234
0001205,9702008
0001205,9706109
0001205,9710206
0001205,9711053
0001205,9711200
0001205,9712074
0001205,9803108
0001205,9803205
0001205,9805144
0001205,9806087
0001205,9807164
0001205,9808060
0001205,9812128
0001205,9903155
0001205,9909094
0001205,9911246
9803205,9410073
9803205,9411210
9803205,9506126
9803205,9602102
9803205,9610234
9803205,9705139
9803205,9710063
9803205,9710126
9803205,9711053
9803205,9712205
9803205,9803085
9911246,9508131
9911246,9510161
9911246,9510173
9911246,9511222
9911246,9512077
9911246,9512081
9911246,9604156
9911246,9605033
9911246,9608024
9911246,9610043
9911246,9610082
9911246,9610236
9911246,9611050
9911246,9612087
9911246,9703031
9911246,9705057
9911246,9705074
9911246,9705084
9911246,9705110
9911246,9705130
9911246,9709087
9911246,9709099
9911246,9709123
9911246,9711200
9911246,9801083
9911246,9801182
9911246,9801206
9911246,9802183
9911246,9803015
9911246,9803108
9911246,9803249
9911246,9805028
9911246,9805091
9911246,9806095
9911246,9806139
9911246,9808119
9911246,9810237
9911246,9812071
9911246,9901101
9911246,9902095
9911246,9902110
9911246,9909075
9911246,9910052
9911246,9910053
0001206,1033
0001206,9301042
0001206,9309097
0001206,9504090
0001206,9510169
0001206,9510209
0001206,9511030
0001206,9602070
0001206,9604034
0001206,9604090
0001206,9605036
0001206,9608194
0001206,9705221
0001206,9711200
0001206,9802109
0001206,9802150
0001206,9802183
0001206,9803235
0001206,9809147
0001206,9905210
0001206,9906064
0001206,9907038
0001206,9909134
0001206,9912058
0001206,9912060
0001206,9912156
0001207,9603127
0001207,9608024
0001207,9809147
0001207,9906064
0001207,9910132
0001208,9309097
0001208,9602022
0001208,9603170
0001208,9604030
0001208,9605200
0001208,9607091
0001208,9610162
0001208,9611090
0001208,9612077
0001208,9701023
0001208,9702198
0001208,9703003
0001208,9704097
0001208,9801139
0001208,9808159
0001208,9903104
0001209,1002
0001209,1033
0001209,1092
0001209,9901081
0001209,9905012
0001209,9905210
0001209,9908076
0001209,9909053
0001209,9909199
0001209,9910132
0001209,9910219
0001209,9911055
0001209,9911165
0001209,9912182
0001209,9912187
0001209,9912232
0001209,9912287
0001210,9505166
0001210,9706056
0001210,9810246
0001211,1003
0001211,1018
0001211,1107
0001211,1166
0001211,2076
0001211,4101
0001211,9136
0001211,9404071
0001211,9708099
0001211,9801152
0001211,9805050
0001211,9906064
0001211,9907209
0001211,9909127
0001211,9909130
0001211,9909205
0001211,9912242
0001211,9912288
0002076,1033
0002076,2040
0002076,2091
0002076,9301052
0002076,9906064
0002076,9907209
0002076,9908186
0002076,9909001
0002076,9909058
0002076,9909130
0002076,9909134
0002076,9909199
0002076,9909205
0002076,9910132
0002076,9911043
0002076,9911083
0002076,9911104
0002076,9912060
0002076,9912135
0002076,9912186
0004101,1113
0004101,2072
0004101,2091
0004101,3300
0004101,4014
0004101,9301052
0004101,9404071
0004101,9410050
0004101,9603142
0004101,9806022
0004101,9808016
0004101,9810200
0004101,9906064
0004101,9909205
0004101,9910093
0004101,9910132
0004101,9911015
0004101,9911043
0004101,9911055
0004101,9912135
0004101,9912160
0009136,2091
0009136,3118
0009136,9301052
0009136,9404071
0009136,9808138
0009136,9906038
0009136,9906064
0009136,9909205
0009136,9911043
0009136,9912135
9912288,4011
9912288,9301052
9912288,9404071
9912288,9703040
9912288,9708005
9912288,9711162
9912288,9711165
9912288,9711200
9912288,9801152
9912288,9802109
9912288,9803023
9912288,9804095
9912288,9805050
9912288,9805140
9912288,9810179
9912288,9903054
9912288,9907024
9912288,9907166
9912288,9908056
9912288,9908092
9912288,9908134
9912288,9908142
9912288,9909059
9912288,9910083
9912288,9910092
9912288,9911031
9912288,9911057
9912288,9911137
9912288,9911183
9912288,9911193
0001212,9505054
0001212,9506048
0001212,9507012
0001212,9509080
0001212,9510209
0001212,9601038
0001212,9602022
0001212,9604129
0001212,9604178
0001212,9604198
0001212,9605049
0001212,9605184
0001212,9606165
0001212,9606169
0001212,9607229
0001212,9701137
0001212,9702061
0001212,9702165
0001212,9703157
0001212,9704059
0001212,9705163
0001212,9706051
0001212,9708040
0001212,9711201
0001212,9712028
0001212,9803076
0001212,9803141
0001212,9803214
0001212,9804026
0001212,9804092
0001212,9804110
0001212,9805112
0001212,9805141
0001212,9805157
0001212,9806008
0001212,9806044
0001212,9806080
0001212,9806091
0001212,9806131
0001212,9806143
0001212,9808048
0001212,9808139
0001212,9809147
0001212,9811193
0001212,9812163
0001212,9902080
0001212,9904007
0001212,9904211
0001212,9905033
0001212,9905159
0001212,9907112
0001212,9907203
0001212,9908016
0001212,9908064
0001212,9908072
0001212,9908130
0001212,9908142
0001212,9909028
0001212,9909072
0001212,9909172
0001212,9910087
0001212,9911021
0001212,9912204
9904211,9304104
9904211,9409188
9904211,9507012
9904211,9510142
9904211,9601038
9904211,9602114
9904211,9603161
9904211,9604129
9904211,9604178
9904211,9605049
9904211,9605184
9904211,9606122
9904211,9606165
9904211,9606169
9904211,9606176
9904211,9608053
9904211,9612108
9904211,9702165
9904211,9703157
9904211,9704059
9904211,9705163
9904211,9706051
9904211,9708040
9904211,9709159
9904211,9803141
9904211,9804026
9904211,9804092
9904211,9804110
9904211,9806008
9904211,9806044
9904211,9806131
9904211,9903051
9904211,9904007
9907203,9210127
9907203,9302099
9907203,9304104
9907203,9505054
9907203,9506048
9907203,9510017
9907203,9512053
9907203,9601038
9907203,9602030
9907203,9603133
9907203,9604178
9907203,9605049
9907203,9605184
9907203,9606169
9907203,9606176
9907203,9703157
9907203,9704059
9907203,9705163
9907203,9706051
9907203,9708040
9907203,9711165
9907203,9711201
9907203,9712028
9907203,9803141
9907203,9804026
9907203,9804092
9907203,9804110
9907203,9805056
9907203,9805157
9907203,9806008
9907203,9806044
9907203,9806131
9907203,9806143
9907203,9808139
9907203,9809147
9907203,9810010
9907203,9812158
9907203,9903051
9907203,9903160
9907203,9904071
9907203,9905098
9907203,9907112
9912204,9509080
9912204,9601038
9912204,9602030
9912204,9603133
9912204,9604129
9912204,9604178
9912204,9605049
9912204,9605184
9912204,9606169
9912204,9607019
9912204,9607057
9912204,9607229
9912204,9608053
9912204,9702093
9912204,9704059
9912204,9705163
9912204,9706051
9912204,9708040
9912204,9711201
9912204,9712028
9912204,9804026
9912204,9804092
9912204,9805157
9912204,9806008
9912204,9806131
9912204,9808139
9912204,9810214
9912204,9904007
9912204,9904069
9912204,9904071
9912204,9904211
9912204,9905033
9912204,9906234
9912204,9908064
9912204,9908130
9912204,9909010
9912204,9910228
9912204,9911081
9912204,9911190
0001213,9401139
0001213,9504081
0001213,9512062
0001213,9609212
0001213,9611047
0001213,9611174
0001213,9611233
0001213,9612204
0001213,9612222
0001213,9703031
0001213,9704127
0001213,9705053
0001213,9709087
0001213,9711162
0001213,9711165
0001213,9711200
0001213,9712063
0001213,9802042
0001213,9802109
0001213,9802150
0001213,9804163
0001213,9809032
0001213,9810072
0001213,9810179
0001213,9812219
0001213,9902004
0001213,9905014
0001213,9906048
0001213,9906206
0001213,9906232
0001213,9907166
0001213,9907211
0001213,9908010
0001213,9908056
0001213,9908134
0001213,9908141
0001213,9908142
0001213,9909077
0001213,9909081
0001213,9909085
0001213,9909176
0001213,9909215
0001213,9910019
0001213,9910036
0001213,9910092
0001213,9911057
0001213,9911169
0001213,9911183
0001213,9911193
0001213,9912100
0001213,9912140
0001213,9912165
0001213,9912288
9611233,9209044
9611233,9404138
9611233,9510017
9611233,9510135
9611233,9602052
9611233,9607201
9611233,9608024
9611233,9608117
9611233,9609176
9611233,9610043
9612204,9206026
9612204,9306052
9612204,9501068
9612204,9503124
9612204,9504081
9612204,9508143
9612204,9508177
9612204,9510017
9612204,9510086
9612204,9510135
9612204,9510229
9612204,9512077
9612204,9601150
9612204,9603087
9612204,9604035
9612204,9604068
9612204,9604091
9612204,9604166
9612204,9604168
9612204,9604179
9612204,9605146
9612204,9608024
9612204,9609095
9612204,9609181
9612204,9611047
9612204,9611050
9612204,9611174
9612204,9612121
9612222,9610043
9612222,9610236
9612222,9611072
9612222,9611164
9612222,9611202
9612222,9611215
9612222,9612087
9612222,9612115
9612222,9612126
9612222,9612144
9612222,9612157
9612222,9612162
9906206,9307049
9906206,9510017
9906206,9510209
9906206,9511043
9906206,9602043
9906206,9602135
9906206,9603133
9906206,9604156
9906206,9605234
9906206,9606185
9906206,9607149
9906206,9608019
9906206,9608024
9906206,9608108
9906206,9609026
9906206,9609076
9906206,9611050
9906206,9701019
9906206,9701125
9906206,9705053
9906206,9708130
9906206,9709023
9906206,9709062
9906206,9709206
9906206,9711200
9906206,9802109
9906206,9802133
9906206,9802150
9906206,9803131
9906206,9805156
9906206,9805157
9906206,9806199
9906206,9808016
9906206,9808017
9906206,9808126
9906206,9809022
9906206,9809032
9906206,9809147
9906206,9810155
9906206,9811120
9906206,9811193
9906206,9811224
9906206,9812093
9906206,9902055
9906206,9902188
9906206,9905037
9906206,9905137
9906206,9906048
9906206,9906064
9906206,9906182
9906232,9609212
9906232,9703031
9906232,9704127
9906232,9708147
9906232,9709027
9906232,9709087
9906232,9712063
9906232,9802186
9906232,9803103
9906232,9806149
9906232,9809032
9906232,9811207
9906232,9902208
9906232,9902210
9906232,9903038
0001214,9503124
0001214,9504140
0001214,9609086
0001214,9705162
0001214,9708001
0001214,9712004
0001214,9712068
0001214,9804087
0001214,9809113
0001214,9811143
0001214,9903234
0001214,9904137
0001214,9909143
9903234,9504140
9903234,9508143
9903234,9510017
9903234,9512062
9903234,9512077
9903234,9602022
9903234,9602064
9903234,9604139
9903234,9607112
9903234,9609086
9903234,9611050
9903234,9702133
9903234,9705160
9903234,9705162
9903234,9706185
9903234,9708001
9903234,9709002
9903234,9711009
9903234,9712068
9903234,9804087
9903234,9806161
9903234,9809113
9903234,9811143
0001215,1027
0001215,1182
0001215,9612084
0001215,9903077
0001215,9903107
0001215,9903187
0001215,9907114
0001215,9908056
0001215,9908142
0001215,9911098
0001215,9912072
0001215,9912075
0001215,9912094
0001215,9912140
0001215,9912153
0001215,9912158
0001216,9406217
0001216,9607227
0001216,9608177
0001216,9610148
0001216,9610249
0001216,9611008
0001216,9611159
0001216,9611173
0001216,9701008
0001216,9701149
0001216,9701166
0001216,9702008
0001216,9703127
0001216,9707061
0001216,9708003
0001216,9711203
0001216,9809121
0001216,9809190
0001216,9811130
0001216,9811145
0001216,9811232
0001216,9811244
0001216,9812051
0001216,9901003
0001216,9906142
0001216,9912051
0001216,9912076
0001216,9912222
0001216,9912226
0001216,9912264
0001216,9912292
9811244,9406217
9811244,9501113
9811244,9502141
9811244,9607227
9811244,9608177
9811244,9701149
9811244,9701166
9811244,9705093
9811244,9707061
9811244,9709069
9811244,9711161
9811244,9711203
9811244,9804051
9811244,9809190
9811244,9810081
9811244,9811130
9912222,9406217
9912222,9606139
9912222,9608177
9912222,9702163
9912222,9702202
9912222,9707061
9912222,9710129
9912222,9711116
9912222,9711203
9912222,9811022
9912222,9811130
9912222,9811232
9912222,9811244
9912222,9901003
9912222,9904109
9912222,9909098
9912264,9708003
9912264,9711009
9912264,9811022
9912264,9901060
9912264,9903241
9912264,9904063
9912264,9904109
9912264,9907113
9912264,9909098
9912264,9910096
9912292,9406217
9912292,9606139
9912292,9608177
9912292,9702163
9912292,9702202
9912292,9707061
9912292,9710129
9912292,9711116
9912292,9711203
9912292,9811022
9912292,9811130
9912292,9811232
9912292,9811244
9912292,9901003
9912292,9904109
9912292,9909098
0001217,1062
0001217,9202046
0001217,9207111
0001217,9303017
0001217,9310008
0001217,9407049
0001217,9810187
0001217,9812061
0001218,1032
0001218,1111
0001218,1203
0001218,9711162
0001218,9908142
0001218,9909081
0001218,9909139
0001218,9909176
0001218,9910138
