NodeId,ToNodeId,Date
0005031,9808141,2000-05-04
0005031,9809111,2000-05-04
0005031,9812031,2000-05-04
0005031,9812135,2000-05-04
0005031,9901159,2000-05-04
0005031,9902105,2000-05-04
0005031,9904207,2000-05-04
0005031,9908142,2000-05-04
0005031,9909062,2000-05-04
0005031,9909176,2000-05-04
0005031,9911116,2000-05-04
0005031,9912165,2000-05-04
0005031,9912249,2000-05-04
0005033,3061,2000-05-04
0005033,4064,2000-05-04
0005033,9906064,2000-05-04
0005033,9912233,2000-05-04
0005034,9602022,2000-05-04
0005034,9611203,2000-05-04
0005034,9711017,2000-05-04
0005034,9803188,2000-05-04
0005034,9804028,2000-05-04
0005034,9808069,2000-05-04
0005034,9808100,2000-05-04
0005034,9904063,2000-05-04
0005034,9904134,2000-05-04
0005034,9907148,2000-05-04
0005035,9601072,2000-05-04
0005035,9602022,2000-05-04
0005035,9611203,2000-05-04
0005035,9711017,2000-05-04
0005035,9803188,2000-05-04
0005035,9804028,2000-05-04
0005035,9808069,2000-05-04
0005035,9808100,2000-05-04
0005035,9810145,2000-05-04
0005035,9904063,2000-05-04
0005035,9904134,2000-05-04
0005035,9905112,2000-05-04
0005035,9907113,2000-05-04
0005035,9911080,2000-05-04
0005035,9911082,2000-05-04
0005036,1084,2000-05-04
0005036,1143,2000-05-04
0005036,1201,2000-05-04
0005036,2117,2000-05-04
0005036,2211,2000-05-04
0005036,2237,2000-05-04
0005036,3031,2000-05-04
0005036,3101,2000-05-04
0005036,3220,2000-05-04
0005036,4015,2000-05-04
0005036,4131,2000-05-04
0005036,9305139,2000-05-04
0005036,9402113,2000-05-04
0005036,9404008,2000-05-04
0005036,9406125,2000-05-04
0005036,9503099,2000-05-04
0005036,9605088,2000-05-04
0005036,9608024,2000-05-04
0005036,9705038,2000-05-04
0005036,9705241,2000-05-04
0005036,9805019,2000-05-04
0005036,9805170,2000-05-04
0005036,9808141,2000-05-04
0005036,9810188,2000-05-04
0005036,9811237,2000-05-04
0005036,9812031,2000-05-04
0005036,9812135,2000-05-04
0005036,9902105,2000-05-04
0005036,9911116,2000-05-04
0005036,9912120,2000-05-04
0005036,9912121,2000-05-04
0005036,9912249,2000-05-04
0005037,9206002,2000-05-04
0005037,9412127,2000-05-04
0005037,9512105,2000-05-04
0005037,9606066,2000-05-04
0005037,9909118,2000-05-04
0005038,9911168,2000-05-04
0005039,9202001,2000-05-04
0005039,9806228,2000-05-04
0005040,4074,2000-05-04
0005040,5015,2000-05-04
0005040,9308139,2000-05-04
0005040,9705221,2000-05-04
0005040,9711112,2000-05-04
0005040,9711162,2000-05-04
0005040,9711165,2000-05-04
0005040,9808149,2000-05-04
0005040,9812219,2000-05-04
0005040,9901080,2000-05-04
0005040,9903205,2000-05-04
0005040,9904142,2000-05-04
0005040,9908056,2000-05-04
0005040,9908142,2000-05-04
0005040,9908152,2000-05-04
0005041,9206026,2000-05-04
0005041,9505128,2000-05-04
0005041,9903245,2000-05-04
0005042,9405029,2000-05-04
0005042,9612122,2000-05-04
0005042,9905135,2000-05-04
0005043,9410103,2000-05-04
0005043,9807094,2000-05-04
0005044,5086,2000-05-05
0005044,9504006,2000-05-05
0005044,9512143,2000-05-05
0005044,9612203,2000-05-05
0005044,9703075,2000-05-05
0005044,9706108,2000-05-05
0005044,9706119,2000-05-05
0005044,9706169,2000-05-05
0005044,9706216,2000-05-05
0005044,9707236,2000-05-05
0005044,9709088,2000-05-05
0005044,9710212,2000-05-05
0005044,9711038,2000-05-05
0005044,9711059,2000-05-05
0005044,9805152,2000-05-05
0005044,9805199,2000-05-05
0005044,9806129,2000-05-05
0005044,9811180,2000-05-05
0005044,9912052,2000-05-05
0005086,5044,2000-05-10
0005086,9304057,2000-05-10
0005086,9512143,2000-05-10
0005086,9609192,2000-05-10
0005086,9611184,2000-05-10
0005086,9612203,2000-05-10
0005086,9705007,2000-05-10
0005086,9706119,2000-05-10
0005086,9804153,2000-05-10
0005086,9805152,2000-05-10
0005086,9805199,2000-05-10
0005086,9811180,2000-05-10
9612203,9504006,1996-11-29
9612203,9512143,1996-11-29
9612203,9604097,1996-11-29
9612203,9606049,1996-11-29
9612203,9609016,1996-11-29
9706216,9504006,1997-06-02
9706216,9512143,1997-06-02
9706216,9512165,1997-06-02
9706216,9602075,1997-06-02
9706216,9607216,1997-06-02
9706216,9609016,1997-06-02
9706216,9612203,1997-06-02
9706216,9706108,1997-06-02
9706216,9706169,1997-06-02
9710212,9407087,1997-10-01
9710212,9408099,1997-10-01
9710212,9411048,1997-10-01
9710212,9411057,1997-10-01
9710212,9504006,1997-10-01
9710212,9505150,1997-10-01
9710212,9510106,1997-10-01
9710212,9512143,1997-10-01
9710212,9603003,1997-10-01
9710212,9604004,1997-10-01
9710212,9604097,1997-10-01
9710212,9605087,1997-10-01
9710212,9606049,1997-10-01
9710212,9607163,1997-10-01
9710212,9607207,1997-10-01
9710212,9608086,1997-10-01
9710212,9609016,1997-10-01
9710212,9611063,1997-10-01
9710212,9612131,1997-10-01
9710212,9612203,1997-10-01
9710212,9703075,1997-10-01
9710212,9706108,1997-10-01
9710212,9706169,1997-10-01
9710212,9706216,1997-10-01
9710212,9707236,1997-10-01
9710212,9709021,1997-10-01
9710212,9709088,1997-10-01
9710212,9709129,1997-10-01
9710212,9710127,1997-10-01
0005045,2082,2000-05-05
0005045,2176,2000-05-05
0005045,9604090,2000-05-05
0005045,9706139,2000-05-05
0005045,9706141,2000-05-05
0005045,9707016,2000-05-05
0005045,9811084,2000-05-05
0005045,9905196,2000-05-05
0005045,9905217,2000-05-05
0005045,9907066,2000-05-05
0005045,9908090,2000-05-05
0005045,9910095,2000-05-05
0005045,9912015,2000-05-05
0005045,9912081,2000-05-05
0005045,9912162,2000-05-05
0005046,5015,2000-05-05
0005046,9402032,2000-05-05
0005046,9711162,2000-05-05
0005046,9908142,2000-05-05
0005046,9912174,2000-05-05
0005047,1054,2000-05-05
0005047,2186,2000-05-05
0005047,3136,2000-05-05
0005047,5021,2000-05-05
0005047,9201017,2000-05-05
0005047,9202004,2000-05-05
0005047,9410074,2000-05-05
0005047,9507012,2000-05-05
0005047,9603126,2000-05-05
0005047,9604055,2000-05-05
0005047,9605016,2000-05-05
0005047,9610043,2000-05-05
0005047,9704018,2000-05-05
0005047,9704080,2000-05-05
0005047,9704089,2000-05-05
0005047,9705221,2000-05-05
0005047,9707079,2000-05-05
0005047,9707093,2000-05-05
0005047,9707170,2000-05-05
0005047,9710014,2000-05-05
0005047,9710023,2000-05-05
0005047,9711200,2000-05-05
0005047,9712117,2000-05-05
0005047,9808061,2000-05-05
0005047,9808149,2000-05-05
0005047,9810132,2000-05-05
0005047,9812237,2000-05-05
0005047,9902058,2000-05-05
0005047,9904142,2000-05-05
0005047,9905111,2000-05-05
0005047,9907178,2000-05-05
0005047,9907210,2000-05-05
0005047,9909017,2000-05-05
0005047,9909101,2000-05-05
0005047,9909110,2000-05-05
0005047,9911039,2000-05-05
0005047,9911147,2000-05-05
0005047,9912072,2000-05-05
9812237,9405069,1998-12-03
9812237,9409089,1998-12-03
9812237,9511193,1998-12-03
9812237,9602135,1998-12-03
9812237,9604089,1998-12-03
9812237,9605016,1998-12-03
9812237,9610043,1998-12-03
9812237,9701025,1998-12-03
9812237,9702187,1998-12-03
9812237,9703030,1998-12-03
9812237,9704089,1998-12-03
9812237,9705221,1998-12-03
9812237,9707079,1998-12-03
9812237,9707093,1998-12-03
9812237,9709091,1998-12-03
9812237,9710009,1998-12-03
9812237,9710014,1998-12-03
9812237,9710231,1998-12-03
9812237,9711005,1998-12-03
9812237,9711200,1998-12-03
9812237,9712071,1998-12-03
9812237,9712223,1998-12-03
9812237,9802109,1998-12-03
9812237,9802150,1998-12-03
9812237,9803131,1998-12-03
9812237,9808016,1998-12-03
9812237,9808149,1998-12-03
9812237,9809022,1998-12-03
9812237,9809027,1998-12-03
9812237,9812073,1998-12-03
9907210,9507121,1999-07-01
9907210,9510209,1999-07-01
9907210,9512059,1999-07-01
9907210,9512219,1999-07-01
9907210,9602120,1999-07-01
9907210,9603003,1999-07-01
9907210,9603037,1999-07-01
9907210,9603126,1999-07-01
9907210,9604055,1999-07-01
9907210,9612108,1999-07-01
9907210,9702038,1999-07-01
9907210,9704089,1999-07-01
9907210,9705221,1999-07-01
9907210,9707079,1999-07-01
9907210,9707093,1999-07-01
9907210,9707158,1999-07-01
9907210,9708117,1999-07-01
9907210,9710005,1999-07-01
9907210,9710065,1999-07-01
9907210,9711200,1999-07-01
9907210,9802195,1999-07-01
9907210,9804201,1999-07-01
9907210,9808149,1999-07-01
9907210,9810132,1999-07-01
9907210,9812027,1999-07-01
9907210,9901048,1999-07-01
9907210,9904142,1999-07-01
0005048,1118,2000-05-05
0005048,2186,2000-05-05
0005048,3113,2000-05-05
0005048,3145,2000-05-05
0005048,3180,2000-05-05
0005048,3215,2000-05-05
0005048,4013,2000-05-05
0005048,4183,2000-05-05
0005048,5015,2000-05-05
0005048,9209032,2000-05-05
0005048,9711162,2000-05-05
0005048,9903205,2000-05-05
0005048,9907166,2000-05-05
0005048,9908105,2000-05-05
0005048,9908134,2000-05-05
0005048,9912072,2000-05-05
0005049,1025,2000-05-05
0005049,1132,2000-05-05
0005049,2037,2000-05-05
0005049,2218,2000-05-05
0005049,2242,2000-05-05
0005049,3242,2000-05-05
0005049,3263,2000-05-05
0005049,9407087,2000-05-05
0005049,9504090,2000-05-05
0005049,9507158,2000-05-05
0005049,9508072,2000-05-05
0005049,9508155,2000-05-05
0005049,9602111,2000-05-05
0005049,9603090,2000-05-05
0005049,9604034,2000-05-05
0005049,9607108,2000-05-05
0005049,9608005,2000-05-05
0005049,9609239,2000-05-05
0005049,9610105,2000-05-05
0005049,9610157,2000-05-05
0005049,9611161,2000-05-05
0005049,9611190,2000-05-05
0005049,9612076,2000-05-05
0005049,9612195,2000-05-05
0005049,9701054,2000-05-05
0005049,9702103,2000-05-05
0005049,9703082,2000-05-05
0005049,9703101,2000-05-05
0005049,9704147,2000-05-05
0005049,9705131,2000-05-05
0005049,9705169,2000-05-05
0005049,9706110,2000-05-05
0005049,9708065,2000-05-05
0005049,9711200,2000-05-05
0005049,9801140,2000-05-05
0005049,9801205,2000-05-05
0005049,9802033,2000-05-05
0005049,9802109,2000-05-05
0005049,9802150,2000-05-05
0005049,9803142,2000-05-05
0005049,9803228,2000-05-05
0005049,9804164,2000-05-05
0005049,9804174,2000-05-05
0005049,9805220,2000-05-05
0005049,9807056,2000-05-05
0005049,9807087,2000-05-05
0005049,9812049,2000-05-05
0005049,9812073,2000-05-05
0005049,9902100,2000-05-05
0005049,9906200,2000-05-05
0005049,9907013,2000-05-05
0005049,9908135,2000-05-05
0005049,9910021,2000-05-05
0005049,9910053,2000-05-05
0005049,9910170,2000-05-05
0005049,9910172,2000-05-05
0005049,9911001,2000-05-05
0005049,9911066,2000-05-05
0005049,9911136,2000-05-05
0005049,9911161,2000-05-05
0005049,9912002,2000-05-05
0005049,9912053,2000-05-05
0005049,9912188,2000-05-05
9803228,9204035,1998-03-03
9803228,9308083,1998-03-03
9803228,9308122,1998-03-03
9803228,9407087,1998-03-03
9803228,9408099,1998-03-03
9803228,9502072,1998-03-03
9803228,9505105,1998-03-03
9803228,9505162,1998-03-03
9803228,9506075,1998-03-03
9803228,9506112,1998-03-03
9803228,9507151,1998-03-03
9803228,9507153,1998-03-03
9803228,9508155,1998-03-03
9803228,9510017,1998-03-03
9803228,9510234,1998-03-03
9803228,9604034,1998-03-03
9803228,9605032,1998-03-03
9803228,9609239,1998-03-03
9803228,9611137,1998-03-03
9803228,9703082,1998-03-03
9803228,9703166,1998-03-03
9803228,9705131,1998-03-03
0005050,9512070,2000-05-05
0005051,9402073,2000-05-05
0005051,9707176,2000-05-05
0005051,9710214,2000-05-05
0005051,9711181,2000-05-05
0005051,9711200,2000-05-05
0005051,9801038,2000-05-05
0005051,9801165,2000-05-05
0005051,9807137,2000-05-05
0005051,9808181,2000-05-05
0005051,9810090,2000-05-05
0005051,9910116,2000-05-05
9710214,9508042,1997-10-01
9710214,9511203,1997-10-01
9710214,9607164,1997-10-01
9710214,9608173,1997-10-01
0005052,1066,2000-05-05
0005052,1199,2000-05-05
0005052,2100,2000-05-05
0005052,3037,2000-05-05
0005052,3187,2000-05-05
0005052,3219,2000-05-05
0005052,9210063,2000-05-05
0005052,9402073,2000-05-05
0005052,9503207,2000-05-05
0005052,9506014,2000-05-05
0005052,9511164,2000-05-05
0005052,9602052,2000-05-05
0005052,9603097,2000-05-05
0005052,9608127,2000-05-05
0005052,9609112,2000-05-05
0005052,9611230,2000-05-05
0005052,9612148,2000-05-05
0005052,9702014,2000-05-05
0005052,9704043,2000-05-05
0005052,9704104,2000-05-05
0005052,9707192,2000-05-05
0005052,9711069,2000-05-05
0005052,9711177,2000-05-05
0005052,9712256,2000-05-05
0005052,9712258,2000-05-05
0005052,9801002,2000-05-05
0005052,9801017,2000-05-05
0005052,9801020,2000-05-05
0005052,9802067,2000-05-05
0005052,9808149,2000-05-05
0005052,9811167,2000-05-05
0005052,9812193,2000-05-05
0005052,9901122,2000-05-05
0005052,9903201,2000-05-05
0005052,9904145,2000-05-05
0005052,9904207,2000-05-05
0005052,9905038,2000-05-05
0005052,9906215,2000-05-05
0005052,9907178,2000-05-05
0005052,9907183,2000-05-05
0005052,9908036,2000-05-05
0005052,9908040,2000-05-05
0005052,9909030,2000-05-05
0005052,9909110,2000-05-05
0005052,9909163,2000-05-05
0005052,9911039,2000-05-05
0005052,9911147,2000-05-05
0005053,1056,2000-05-05
0005053,2106,2000-05-05
0005053,3188,2000-05-05
0005053,9201013,2000-05-05
0005053,9208046,2000-05-05
0005053,9303139,2000-05-05
0005053,9312213,2000-05-05
0005053,9405011,2000-05-05
0005053,9409093,2000-05-05
0005053,9409190,2000-05-05
0005053,9501013,2000-05-05
0005053,9502091,2000-05-05
0005053,9505035,2000-05-05
0005053,9512161,2000-05-05
0005053,9707029,2000-05-05
0005053,9711002,2000-05-05
0005053,9711006,2000-05-05
0005053,9711200,2000-05-05
0005053,9802007,2000-05-05
0005053,9802109,2000-05-05
0005053,9802150,2000-05-05
0005053,9807125,2000-05-05
0005053,9808042,2000-05-05
0005053,9810022,2000-05-05
0005053,9810031,2000-05-05
0005053,9903087,2000-05-05
0005053,9904044,2000-05-05
0005053,9909126,2000-05-05
0005053,9912012,2000-05-05
0005053,9912058,2000-05-05
0005053,9912092,2000-05-05
9312213,9303101,1993-12-02
9312213,9309026,1993-12-02
0005054,1002,2000-05-05
0005054,1222,2000-05-05
0005054,2075,2000-05-05
0005054,2126,2000-05-05
0005054,2186,2000-05-05
0005054,3147,2000-05-05
0005054,9510135,2000-05-05
0005054,9611233,2000-05-05
0005054,9612222,2000-05-05
0005054,9709220,2000-05-05
0005054,9710009,2000-05-05
0005054,9711162,2000-05-05
0005054,9711165,2000-05-05
0005054,9711200,2000-05-05
0005054,9712201,2000-05-05
0005054,9801147,2000-05-05
0005054,9802109,2000-05-05
0005054,9802150,2000-05-05
0005054,9805114,2000-05-05
0005054,9806087,2000-05-05
0005054,9807137,2000-05-05
0005054,9807226,2000-05-05
0005054,9902121,2000-05-05
0005054,9903187,2000-05-05
0005054,9904017,2000-05-05
0005054,9906127,2000-05-05
0005054,9907166,2000-05-05
0005054,9908056,2000-05-05
0005054,9908134,2000-05-05
0005054,9908142,2000-05-05
0005054,9909058,2000-05-05
0005054,9909070,2000-05-05
0005054,9909085,2000-05-05
0005054,9909197,2000-05-05
0005054,9909215,2000-05-05
0005054,9910099,2000-05-05
0005054,9910124,2000-05-05
0005054,9911137,2000-05-05
0005054,9911240,2000-05-05
0005054,9912012,2000-05-05
0005054,9912018,2000-05-05
0005054,9912072,2000-05-05
0005054,9912094,2000-05-05
0005054,9912191,2000-05-05
0005055,3249,2000-05-05
0005055,9209049,2000-05-05
0005055,9306013,2000-05-05
0005055,9307111,2000-05-05
0005055,9409064,2000-05-05
0005055,9504150,2000-05-05
0005055,9510135,2000-05-05
0005055,9610043,2000-05-05
0005055,9612146,2000-05-05
0005055,9703030,2000-05-05
0005055,9711200,2000-05-05
0005055,9806133,2000-05-05
0005055,9904027,2000-05-05
0005055,9906087,2000-05-05
0005055,9909220,2000-05-05
0005055,9910222,2000-05-05
0005055,9911243,2000-05-05
0005056,9601097,2000-05-05
0005056,9602167,2000-05-05
0005056,9603176,2000-05-05
0005056,9804174,2000-05-05
0005056,9906119,2000-05-05
0005056,9907090,2000-05-05
0005056,9909035,2000-05-05
0005056,9911126,2000-05-05
0005056,9912082,2000-05-05
0005056,9912083,2000-05-05
0005059,2075,2000-05-06
0005059,2186,2000-05-06
0005059,2236,2000-05-06
0005059,3007,2000-05-06
0005059,4024,2000-05-06
0005059,5046,2000-05-06
0005059,5048,2000-05-06
0005059,9401105,2000-05-06
0005059,9403173,2000-05-06
0005059,9609202,2000-05-06
0005059,9711162,2000-05-06
0005059,9803031,2000-05-06
0005059,9805034,2000-05-06
0005059,9812180,2000-05-06
0005059,9907211,2000-05-06
0005059,9908019,2000-05-06
0005059,9908142,2000-05-06
0005059,9909081,2000-05-06
0005059,9912072,2000-05-06
0005060,3279,2000-05-06
0005060,9410067,2000-05-06
0005061,9212030,2000-05-08
0005061,9308077,2000-05-08
0005061,9309039,2000-05-08
0005061,9310112,2000-05-08
0005061,9311012,2000-05-08
0005061,9401025,2000-05-08
0005061,9403041,2000-05-08
0005061,9404063,2000-05-08
0005061,9410230,2000-05-08
0005061,9504081,2000-05-08
0005061,9505052,2000-05-08
0005061,9601171,2000-05-08
0005061,9604119,2000-05-08
0005061,9609152,2000-05-08
0005061,9709142,2000-05-08
0005061,9907202,2000-05-08
0005062,8235,2000-05-08
0005062,9802030,2000-05-08
0005062,9803156,2000-05-08
0005062,9803210,2000-05-08
0005062,9804106,2000-05-08
0008235,10232,2000-08-22
0008235,9802030,2000-08-22
0008235,9803210,2000-08-22
9803210,9503097,1998-03-02
9803210,9802030,1998-03-02
9803210,9803084,1998-03-02
9803210,9803121,1998-03-02
9803210,9803156,1998-03-02
9803210,9803178,1998-03-02
0005063,9205015,2000-05-08
0005063,9206071,2000-05-08
0005063,9206081,2000-05-08
0005063,9211135,2000-05-08
0005063,9301002,2000-05-08
0005063,9309094,2000-05-08
0005063,9311047,2000-05-08
0005063,9411012,2000-05-08
0005063,9611145,2000-05-08
0005063,9810095,2000-05-08
0005063,9912098,2000-05-08
0005064,9609035,2000-05-08
0005064,9610193,2000-05-08
0005064,9702049,2000-05-08
0005064,9802191,2000-05-08
0005064,9807069,2000-05-08
0005064,9808129,2000-05-08
0005064,9811053,2000-05-08
0005064,9811077,2000-05-08
0005064,9901037,2000-05-08
0005064,9909004,2000-05-08
0005065,1053,2000-05-08
0005065,2100,2000-05-08
0005065,3053,2000-05-08
0005065,9211080,2000-05-08
0005065,9402073,2000-05-08
0005065,9503205,2000-05-08
0005065,9701025,2000-05-08
0005065,9702187,2000-05-08
0005065,9703030,2000-05-08
0005065,9704080,2000-05-08
0005065,9705208,2000-05-08
0005065,9709220,2000-05-08
0005065,9710009,2000-05-08
0005065,9711200,2000-05-08
0005065,9712251,2000-05-08
0005065,9802109,2000-05-08
0005065,9802150,2000-05-08
0005065,9804085,2000-05-08
0005065,9806024,2000-05-08
0005065,9806026,2000-05-08
0005065,9806194,2000-05-08
0005065,9812027,2000-05-08
0005065,9812046,2000-05-08
0005065,9812073,2000-05-08
0005065,9812100,2000-05-08
0005065,9812216,2000-05-08
0005065,9903219,2000-05-08
0005065,9903224,2000-05-08
0005065,9904024,2000-05-08
0005065,9904040,2000-05-08
0005065,9905004,2000-05-08
0005065,9905111,2000-05-08
0005065,9907087,2000-05-08
0005065,9907178,2000-05-08
0005065,9909110,2000-05-08
0005066,1033,2000-05-08
0005066,1206,2000-05-08
0005066,2072,2000-05-08
0005066,2190,2000-05-08
0005066,3020,2000-05-08
0005066,3054,2000-05-08
0005066,3074,2000-05-08
0005066,3076,2000-05-08
0005066,3109,2000-05-08
0005066,4028,2000-05-08
0005066,4134,2000-05-08
0005066,5013,2000-05-08
0005066,5014,2000-05-08
0005066,5016,2000-05-08
0005066,9904041,2000-05-08
0005066,9905196,2000-05-08
0005066,9905210,2000-05-08
0005066,9905217,2000-05-08
0005066,9906064,2000-05-08
0005066,9907080,2000-05-08
0005066,9907209,2000-05-08
0005066,9908186,2000-05-08
0005066,9909015,2000-05-08
0005066,9909053,2000-05-08
0005066,9911083,2000-05-08
0005066,9911104,2000-05-08
0005066,9912232,2000-05-08
0005067,1055,2000-05-08
0005067,1101,2000-05-08
0005067,2103,2000-05-08
0005067,3085,2000-05-08
0005067,5029,2000-05-08
0005067,208020,2000-05-08
0005067,9210127,2000-05-08
0005067,9409188,2000-05-08
0005067,9512155,2000-05-08
0005067,9601038,2000-05-08
0005067,9602022,2000-05-08
0005067,9602070,2000-05-08
0005067,9602114,2000-05-08
0005067,9603074,2000-05-08
0005067,9603133,2000-05-08
0005067,9603161,2000-05-08
0005067,9603167,2000-05-08
0005067,9604129,2000-05-08
0005067,9604178,2000-05-08
0005067,9605049,2000-05-08
0005067,9605184,2000-05-08
0005067,9606122,2000-05-08
0005067,9606139,2000-05-08
0005067,9606169,2000-05-08
0005067,9607144,2000-05-08
0005067,9610140,2000-05-08
0005067,9611230,2000-05-08
0005067,9702014,2000-05-08
0005067,9702038,2000-05-08
0005067,9704059,2000-05-08
0005067,9704151,2000-05-08
0005067,9705163,2000-05-08
0005067,9706051,2000-05-08
0005067,9706158,2000-05-08
0005067,9708040,2000-05-08
0005067,9801134,2000-05-08
0005067,9802067,2000-05-08
0005067,9802103,2000-05-08
0005067,9802183,2000-05-08
0005067,9802202,2000-05-08
0005067,9803015,2000-05-08
0005067,9803086,2000-05-08
0005067,9803214,2000-05-08
0005067,9803224,2000-05-08
0005067,9804026,2000-05-08
0005067,9804110,2000-05-08
0005067,9804184,2000-05-08
0005067,9805139,2000-05-08
0005067,9805157,2000-05-08
0005067,9806044,2000-05-08
0005067,9806080,2000-05-08
0005067,9806143,2000-05-08
0005067,9807080,2000-05-08
0005067,9807082,2000-05-08
0005067,9807235,2000-05-08
0005067,9808139,2000-05-08
0005067,9810010,2000-05-08
0005067,9810201,2000-05-08
0005067,9811004,2000-05-08
0005067,9811139,2000-05-08
0005067,9811168,2000-05-08
0005067,9811183,2000-05-08
0005067,9811201,2000-05-08
0005067,9811217,2000-05-08
0005067,9811230,2000-05-08
0005067,9811258,2000-05-08
0005067,9812025,2000-05-08
0005067,9812195,2000-05-08
0005067,9901009,2000-05-08
0005067,9901091,2000-05-08
0005067,9903031,2000-05-08
0005067,9903052,2000-05-08
0005067,9903093,2000-05-08
0005067,9904071,2000-05-08
0005067,9905159,2000-05-08
0005067,9905212,2000-05-08
0005067,9906012,2000-05-08
0005067,9906039,2000-05-08
0005067,9906064,2000-05-08
0005067,9907086,2000-05-08
0005067,9907186,2000-05-08
0005067,9908023,2000-05-08
0005067,9908072,2000-05-08
0005067,9908088,2000-05-08
0005067,9909172,2000-05-08
0005067,9911021,2000-05-08
0005067,9911081,2000-05-08
0005067,9912108,2000-05-08
0005067,9912208,2000-05-08
9905212,9603167,1999-05-03
9905212,9801134,1999-05-03
9905212,9802183,1999-05-03
9905212,9803015,1999-05-03
9905212,9803076,1999-05-03
9905212,9805139,1999-05-03
9905212,9806177,1999-05-03
9905212,9810201,1999-05-03
9905212,9811183,1999-05-03
9905212,9811201,1999-05-03
9905212,9811258,1999-05-03
9905212,9903056,1999-05-03
9905212,9903226,1999-05-03
9905212,9904198,1999-05-03
9905212,9905111,1999-05-03
9905212,9905134,1999-05-03
0005068,1001,2000-05-08
0005068,1083,2000-05-08
0005068,9506144,2000-05-08
0005068,9507158,2000-05-08
0005068,9508177,2000-05-08
0005068,9511080,2000-05-08
0005068,9606112,2000-05-08
0005068,9608174,2000-05-08
0005068,9610237,2000-05-08
0005068,9701093,2000-05-08
0005068,9701149,2000-05-08
0005068,9701166,2000-05-08
0005068,9706195,2000-05-08
0005068,9707013,2000-05-08
0005068,9708003,2000-05-08
0005068,9710078,2000-05-08
0005068,9803259,2000-05-08
0005068,9806051,2000-05-08
0005068,9808080,2000-05-08
0005068,9901126,2000-05-08
0005068,9907133,2000-05-08
0005068,9907170,2000-05-08
0005068,9911206,2000-05-08
0005068,9912065,2000-05-08
0005070,9811016,2000-05-08
0005070,9902133,2000-05-08
0005071,9310044,2000-05-09
0005071,9502056,2000-05-09
0005071,9506109,2000-05-09
0005071,9603031,2000-05-09
0005071,9607070,2000-05-09
0005071,9702102,2000-05-09
0005072,1041,2000-05-09
0005072,3017,2000-05-09
0005072,9210099,2000-05-09
0005072,9302047,2000-05-09
0005072,9505053,2000-05-09
0005072,9506126,2000-05-09
0005072,9512081,2000-05-09
0005072,9604089,2000-05-09
0005072,9610234,2000-05-09
0005072,9702076,2000-05-09
0005072,9703040,2000-05-09
0005072,9704145,2000-05-09
0005072,9706175,2000-05-09
0005072,9707013,2000-05-09
0005072,9707018,2000-05-09
0005072,9707134,2000-05-09
0005072,9708005,2000-05-09
0005072,9710023,2000-05-09
0005072,9711200,2000-05-09
0005072,9803205,2000-05-09
0005072,9804083,2000-05-09
0005072,9804170,2000-05-09
0005072,9805041,2000-05-09
0005072,9805156,2000-05-09
0005072,9806087,2000-05-09
0005072,9808060,2000-05-09
0005072,9808061,2000-05-09
0005072,9812092,2000-05-09
0005072,9901121,2000-05-09
0005072,9903033,2000-05-09
0005072,9903124,2000-05-09
0005072,9904179,2000-05-09
0005072,9910113,2000-05-09
0005072,9910267,2000-05-09
0005072,9911135,2000-05-09
0005073,1118,2000-05-09
0005073,4074,2000-05-09
0005073,5015,2000-05-09
0005073,5040,2000-05-09
0005073,5046,2000-05-09
0005073,5048,2000-05-09
0005073,9209032,2000-05-09
0005073,9711162,2000-05-09
0005073,9711165,2000-05-09
0005073,9711200,2000-05-09
0005073,9802052,2000-05-09
0005073,9802109,2000-05-09
0005073,9802150,2000-05-09
0005073,9803067,2000-05-09
0005073,9812219,2000-05-09
0005073,9901080,2000-05-09
0005073,9903205,2000-05-09
0005073,9907166,2000-05-09
0005073,9908134,2000-05-09
0005073,9908142,2000-05-09
0005073,9908152,2000-05-09
0005073,9912072,2000-05-09
0005074,2027,2000-05-09
0005074,9610234,2000-05-09
0005074,9701008,2000-05-09
0005074,9806016,2000-05-09
0005074,9908107,2000-05-09
0005074,9912086,2000-05-09
0005075,9209049,2000-05-09
0005075,9306013,2000-05-09
0005075,9307111,2000-05-09
0005075,9501024,2000-05-09
0005075,9508006,2000-05-09
0005075,9511104,2000-05-09
0005075,9703114,2000-05-09
0005075,9709097,2000-05-09
0005075,9710240,2000-05-09
0005075,9805155,2000-05-09
0005075,9805188,2000-05-09
0005075,9809084,2000-05-09
9710240,9209049,1997-10-04
9710240,9306013,1997-10-04
9710240,9307111,1997-10-04
9710240,9401044,1997-10-04
9710240,9501024,1997-10-04
9710240,9511104,1997-10-04
9710240,9612021,1997-10-04
9710240,9704080,1997-10-04
9710240,9709097,1997-10-04
0005076,1036,2000-05-09
0005076,9402044,2000-05-09
0005076,9403198,2000-05-09
0005076,9407087,2000-05-09
0005076,9408099,2000-05-09
0005076,9411047,2000-05-09
0005076,9411048,2000-05-09
0005076,9411149,2000-05-09
0005076,9503086,2000-05-09
0005076,9503163,2000-05-09
0005076,9503179,2000-05-09
0005076,9505004,2000-05-09
0005076,9505006,2000-05-09
0005076,9505062,2000-05-09
0005076,9505075,2000-05-09
0005076,9505100,2000-05-09
0005076,9505150,2000-05-09
0005076,9507008,2000-05-09
0005076,9507032,2000-05-09
0005076,9508002,2000-05-09
0005076,9509175,2000-05-09
0005076,9509176,2000-05-09
